"experiment_id","video_id","model_name","technique_name","rag_enabled","pred_name_original","pred_name_en","is_hallucinated"
"2571","37","Llama 3.2 3B Instruct","few-shot","0","butter",NULL,"0"
"2571","37","Llama 3.2 3B Instruct","few-shot","0","mushroom",NULL,"0"
"2571","37","Llama 3.2 3B Instruct","few-shot","0","bawang putih",NULL,"0"
"2572","37","Llama 3.2 3B Instruct","chain-of-thought","0","bawang besar",NULL,"0"
"2572","37","Llama 3.2 3B Instruct","chain-of-thought","0","tomato",NULL,"0"
"2572","37","Llama 3.2 3B Instruct","chain-of-thought","0","cili",NULL,"0"
"2573","37","Llama 3.2 3B Instruct","structured-output","0","bawang besar","onion","0"
"2573","37","Llama 3.2 3B Instruct","structured-output","0","bawang putih","garlic","0"
"2573","37","Llama 3.2 3B Instruct","structured-output","0","mushroom",NULL,"0"
"2573","37","Llama 3.2 3B Instruct","structured-output","0","butter",NULL,"0"
"2573","37","Llama 3.2 3B Instruct","structured-output","0","black pepper",NULL,"0"
"2574","37","Phi-4-mini 3.8B Instruct","zero-shot","0","ayam",NULL,"0"
"2574","37","Phi-4-mini 3.8B Instruct","zero-shot","0","garam",NULL,"0"
"2574","37","Phi-4-mini 3.8B Instruct","zero-shot","0","black pepper","pepper","0"
"2574","37","Phi-4-mini 3.8B Instruct","zero-shot","0","mushroom",NULL,"0"
"2574","37","Phi-4-mini 3.8B Instruct","zero-shot","0","minyak",NULL,"0"
"2574","37","Phi-4-mini 3.8B Instruct","zero-shot","0","butter","bunsu","0"
"2574","37","Phi-4-mini 3.8B Instruct","zero-shot","0","air",NULL,"0"
"2574","37","Phi-4-mini 3.8B Instruct","zero-shot","0","sauce black pepper",NULL,"0"
"2575","37","Phi-4-mini 3.8B Instruct","few-shot","0","ayam",NULL,"0"
"2575","37","Phi-4-mini 3.8B Instruct","few-shot","0","garam",NULL,"0"
"2575","37","Phi-4-mini 3.8B Instruct","few-shot","0","black pepper",NULL,"0"
"2575","37","Phi-4-mini 3.8B Instruct","few-shot","0","minyak",NULL,"0"
"2575","37","Phi-4-mini 3.8B Instruct","few-shot","0","butter mushroom",NULL,"0"
"2575","37","Phi-4-mini 3.8B Instruct","few-shot","0","garam",NULL,"0"
"2575","37","Phi-4-mini 3.8B Instruct","few-shot","0","bawang putih",NULL,"0"
"2575","37","Phi-4-mini 3.8B Instruct","few-shot","0","butter",NULL,"0"
"2575","37","Phi-4-mini 3.8B Instruct","few-shot","0","air",NULL,"0"
"2575","37","Phi-4-mini 3.8B Instruct","few-shot","0","sauce black pepper",NULL,"0"
"2576","37","Phi-4-mini 3.8B Instruct","chain-of-thought","0","ayam",NULL,"0"
"2576","37","Phi-4-mini 3.8B Instruct","chain-of-thought","0","garam",NULL,"0"
"2576","37","Phi-4-mini 3.8B Instruct","chain-of-thought","0","black pepper",NULL,"0"
"2576","37","Phi-4-mini 3.8B Instruct","chain-of-thought","0","minyak",NULL,"0"
"2576","37","Phi-4-mini 3.8B Instruct","chain-of-thought","0","butter",NULL,"0"
"2576","37","Phi-4-mini 3.8B Instruct","chain-of-thought","0","mushroom",NULL,"0"
"2576","37","Phi-4-mini 3.8B Instruct","chain-of-thought","0","garam",NULL,"0"
"2576","37","Phi-4-mini 3.8B Instruct","chain-of-thought","0","bawang putih",NULL,"0"
"2576","37","Phi-4-mini 3.8B Instruct","chain-of-thought","0","butter",NULL,"0"
"2576","37","Phi-4-mini 3.8B Instruct","chain-of-thought","0","air",NULL,"0"
"2576","37","Phi-4-mini 3.8B Instruct","chain-of-thought","0","sauce black pepper",NULL,"0"
"2576","37","Phi-4-mini 3.8B Instruct","chain-of-thought","0","bawang putih",NULL,"0"
"2578","37","Qwen 2.5 3B Instruct","zero-shot","0","ayam",NULL,"0"
"2578","37","Qwen 2.5 3B Instruct","zero-shot","0","garam",NULL,"0"
"2578","37","Qwen 2.5 3B Instruct","zero-shot","0","black pepper",NULL,"0"
"2578","37","Qwen 2.5 3B Instruct","zero-shot","0","mushroom yang telah dipotong dadu",NULL,"0"
"2578","37","Qwen 2.5 3B Instruct","zero-shot","0","bawang putih yang telah dicincang",NULL,"0"
"2578","37","Qwen 2.5 3B Instruct","zero-shot","0","minyak yang telah digunakan sebelumnya",NULL,"0"
"2578","37","Qwen 2.5 3B Instruct","zero-shot","0","butter",NULL,"0"
"2579","37","Qwen 2.5 3B Instruct","few-shot","0","ayam",NULL,"0"
"2579","37","Qwen 2.5 3B Instruct","few-shot","0","black pepper",NULL,"0"
"2579","37","Qwen 2.5 3B Instruct","few-shot","0","mushroom",NULL,"0"
"2579","37","Qwen 2.5 3B Instruct","few-shot","0","bawang putih",NULL,"0"
"2580","37","Qwen 2.5 3B Instruct","chain-of-thought","0","ayam",NULL,"0"
"2580","37","Qwen 2.5 3B Instruct","chain-of-thought","0","garam",NULL,"0"
"2580","37","Qwen 2.5 3B Instruct","chain-of-thought","0","black pepper",NULL,"0"
"2580","37","Qwen 2.5 3B Instruct","chain-of-thought","0","mushroom yang sudah di slice",NULL,"0"
"2580","37","Qwen 2.5 3B Instruct","chain-of-thought","0","bawang putih yang sudah dicincang",NULL,"0"
"2580","37","Qwen 2.5 3B Instruct","chain-of-thought","0","air",NULL,"0"
"2580","37","Qwen 2.5 3B Instruct","chain-of-thought","0","black pepper sauce",NULL,"0"
"2581","37","Qwen 2.5 3B Instruct","structured-output","0","ayam","chicken","0"
"2581","37","Qwen 2.5 3B Instruct","structured-output","0","bawang putih","garlic","0"
"2581","37","Qwen 2.5 3B Instruct","structured-output","0","bawang merah","onion","0"
"2581","37","Qwen 2.5 3B Instruct","structured-output","0","pinus","mushroom","0"
"2581","37","Qwen 2.5 3B Instruct","structured-output","0","garam","salt","0"
"2581","37","Qwen 2.5 3B Instruct","structured-output","0","black pepper","black pepper","0"
"2582","37","Gemma-SEA-LION v4 4B","zero-shot","0","ayam","chicken","0"
"2582","37","Gemma-SEA-LION v4 4B","zero-shot","0","garam","salt","0"
"2582","37","Gemma-SEA-LION v4 4B","zero-shot","0","black pepper","black pepper","0"
"2582","37","Gemma-SEA-LION v4 4B","zero-shot","0","butter mushroom","mushroom","0"
"2582","37","Gemma-SEA-LION v4 4B","zero-shot","0","bawang putih","garlic","0"
"2582","37","Gemma-SEA-LION v4 4B","zero-shot","0","butter","butter","0"
"2582","37","Gemma-SEA-LION v4 4B","zero-shot","0","air","water","0"
"2582","37","Gemma-SEA-LION v4 4B","zero-shot","0","sauce black pepper","black pepper sauce","0"
"2583","37","Gemma-SEA-LION v4 4B","few-shot","0","ayam","chicken","0"
"2583","37","Gemma-SEA-LION v4 4B","few-shot","0","black pepper","black pepper","0"
"2583","37","Gemma-SEA-LION v4 4B","few-shot","0","mushroom","mushrooms","0"
"2583","37","Gemma-SEA-LION v4 4B","few-shot","0","bawang putih","garlic","0"
"2583","37","Gemma-SEA-LION v4 4B","few-shot","0","butter","butter","0"
"2583","37","Gemma-SEA-LION v4 4B","few-shot","0","sauce black pepper","black pepper sauce","0"
"2584","37","Gemma-SEA-LION v4 4B","chain-of-thought","0","ayam","chicken","0"
"2584","37","Gemma-SEA-LION v4 4B","chain-of-thought","0","garam","salt","0"
"2584","37","Gemma-SEA-LION v4 4B","chain-of-thought","0","black pepper","black pepper","0"
"2584","37","Gemma-SEA-LION v4 4B","chain-of-thought","0","butter mushroom","mushroom","0"
"2584","37","Gemma-SEA-LION v4 4B","chain-of-thought","0","bawang putih","garlic","0"
"2584","37","Gemma-SEA-LION v4 4B","chain-of-thought","0","butter","butter","0"
"2584","37","Gemma-SEA-LION v4 4B","chain-of-thought","0","air","water","0"
"2584","37","Gemma-SEA-LION v4 4B","chain-of-thought","0","sauce black pepper","black pepper sauce","0"
"2585","37","Gemma-SEA-LION v4 4B","structured-output","0","ayam","chicken","0"
"2585","37","Gemma-SEA-LION v4 4B","structured-output","0","garam","salt","0"
"2585","37","Gemma-SEA-LION v4 4B","structured-output","0","black pepper","black pepper","0"
"2585","37","Gemma-SEA-LION v4 4B","structured-output","0","mushroom","mushrooms","0"
"2585","37","Gemma-SEA-LION v4 4B","structured-output","0","bawang putih","garlic","0"
"2585","37","Gemma-SEA-LION v4 4B","structured-output","0","butter","butter","0"
"2585","37","Gemma-SEA-LION v4 4B","structured-output","0","sauce black pepper","black pepper sauce","0"
"2586","37","MedGemma 4B","zero-shot","0","ayam","chicken","0"
"2586","37","MedGemma 4B","zero-shot","0","garam","salt","0"
"2586","37","MedGemma 4B","zero-shot","0","black pepper","black pepper","0"
"2586","37","MedGemma 4B","zero-shot","0","butter mushroom","mushroom","0"
"2586","37","MedGemma 4B","zero-shot","0","garam","salt","0"
"2586","37","MedGemma 4B","zero-shot","0","bawang putih","garlic","0"
"2586","37","MedGemma 4B","zero-shot","0","butter","butter","0"
"2586","37","MedGemma 4B","zero-shot","0","air","water","0"
"2586","37","MedGemma 4B","zero-shot","0","sauce black pepper","black pepper sauce","0"
"2587","37","MedGemma 4B","few-shot","0","ayam","chicken","0"
"2587","37","MedGemma 4B","few-shot","0","garam","salt","0"
"2587","37","MedGemma 4B","few-shot","0","black pepper","black pepper","0"
"2587","37","MedGemma 4B","few-shot","0","butter mushroom","mushroom","0"
"2587","37","MedGemma 4B","few-shot","0","garam","salt","0"
"2587","37","MedGemma 4B","few-shot","0","bawang putih","garlic","0"
"2587","37","MedGemma 4B","few-shot","0","butter","butter","0"
"2587","37","MedGemma 4B","few-shot","0","air","water","0"
"2587","37","MedGemma 4B","few-shot","0","sauce black pepper","black pepper sauce","0"
"2588","37","MedGemma 4B","chain-of-thought","0","ayam","chicken","0"
"2588","37","MedGemma 4B","chain-of-thought","0","garam","salt","0"
"2588","37","MedGemma 4B","chain-of-thought","0","black pepper","black pepper","0"
"2588","37","MedGemma 4B","chain-of-thought","0","butter mushroom","mushroom","0"
"2588","37","MedGemma 4B","chain-of-thought","0","garam","salt","0"
"2588","37","MedGemma 4B","chain-of-thought","0","bawang putih","garlic","0"
"2588","37","MedGemma 4B","chain-of-thought","0","butter","butter","0"
"2588","37","MedGemma 4B","chain-of-thought","0","air","water","0"
"2588","37","MedGemma 4B","chain-of-thought","0","sauce black pepper","black pepper sauce","0"
"2589","37","MedGemma 4B","structured-output","0","ayam","chicken","0"
"2589","37","MedGemma 4B","structured-output","0","garam","salt","0"
"2589","37","MedGemma 4B","structured-output","0","black pepper","black pepper","0"
"2589","37","MedGemma 4B","structured-output","0","butter mushroom","button mushroom","0"
"2589","37","MedGemma 4B","structured-output","0","garam","salt","0"
"2589","37","MedGemma 4B","structured-output","0","bawang putih","garlic","0"
"2589","37","MedGemma 4B","structured-output","0","butter","butter","0"
"2589","37","MedGemma 4B","structured-output","0","air","water","0"
"2589","37","MedGemma 4B","structured-output","0","sauce black pepper","black pepper sauce","0"
"2590","38","Llama 3.2 3B Instruct","zero-shot","0","bawang besar","onion","0"
"2590","38","Llama 3.2 3B Instruct","zero-shot","0","tomato","tomato","0"
"2590","38","Llama 3.2 3B Instruct","zero-shot","0","cili","chilli","0"
"2590","38","Llama 3.2 3B Instruct","zero-shot","0","air asam jawa","vinegar","0"
"2590","38","Llama 3.2 3B Instruct","zero-shot","0","garam","salt","0"
"2590","38","Llama 3.2 3B Instruct","zero-shot","0","gula","sugar","0"
"2590","38","Llama 3.2 3B Instruct","zero-shot","0","limau nipis","lime","0"
"2591","38","Llama 3.2 3B Instruct","few-shot","0","bawang besar","onion","0"
"2591","38","Llama 3.2 3B Instruct","few-shot","0","tomato","tomato","0"
"2591","38","Llama 3.2 3B Instruct","few-shot","0","cili","chili","0"
"2592","38","Llama 3.2 3B Instruct","chain-of-thought","0","bawang besar","onion","0"
"2592","38","Llama 3.2 3B Instruct","chain-of-thought","0","tomato","tomato","0"
"2592","38","Llama 3.2 3B Instruct","chain-of-thought","0","cili","chilli","0"
"2592","38","Llama 3.2 3B Instruct","chain-of-thought","0","air asam jawa","vinegar","0"
"2592","38","Llama 3.2 3B Instruct","chain-of-thought","0","garam","salt","0"
"2592","38","Llama 3.2 3B Instruct","chain-of-thought","0","gula","sugar","0"
"2592","38","Llama 3.2 3B Instruct","chain-of-thought","0","limau nipis","lime","0"
"2592","38","Llama 3.2 3B Instruct","chain-of-thought","0","ikan kembung","fish","0"
"2593","38","Llama 3.2 3B Instruct","structured-output","0","bawang besar","onion","0"
"2594","38","Phi-4-mini 3.8B Instruct","zero-shot","0","belacan yang dah dibakar","parboiled shrimp paste","0"
"2594","38","Phi-4-mini 3.8B Instruct","zero-shot","0","bawang merah",NULL,"0"
"2594","38","Phi-4-mini 3.8B Instruct","zero-shot","0","tomato",NULL,"0"
"2594","38","Phi-4-mini 3.8B Instruct","zero-shot","0","cili",NULL,"0"
"2594","38","Phi-4-mini 3.8B Instruct","zero-shot","0","air asam jawa",NULL,"0"
"2594","38","Phi-4-mini 3.8B Instruct","zero-shot","0","garam",NULL,"0"
"2594","38","Phi-4-mini 3.8B Instruct","zero-shot","0","sudu gula",NULL,"0"
"2594","38","Phi-4-mini 3.8B Instruct","zero-shot","0","limau nipis",NULL,"0"
"2595","38","Phi-4-mini 3.8B Instruct","few-shot","0","belacan",NULL,"0"
"2595","38","Phi-4-mini 3.8B Instruct","few-shot","0","bawang merah",NULL,"0"
"2595","38","Phi-4-mini 3.8B Instruct","few-shot","0","tomato",NULL,"0"
"2595","38","Phi-4-mini 3.8B Instruct","few-shot","0","cili",NULL,"0"
"2595","38","Phi-4-mini 3.8B Instruct","few-shot","0","air asam jawa",NULL,"0"
"2596","38","Phi-4-mini 3.8B Instruct","chain-of-thought","0","belacan",NULL,"0"
"2596","38","Phi-4-mini 3.8B Instruct","chain-of-thought","0","bawang merah","garlic","0"
"2596","38","Phi-4-mini 3.8B Instruct","chain-of-thought","0","tomato","cherry tomato","0"
"2596","38","Phi-4-mini 3.8B Instruct","chain-of-thought","0","cili",NULL,"0"
"2596","38","Phi-4-mini 3.8B Instruct","chain-of-thought","0","air asam jawa",NULL,"0"
"2597","38","Phi-4-mini 3.8B Instruct","structured-output","0","belacan",NULL,"0"
"2597","38","Phi-4-mini 3.8B Instruct","structured-output","0","bawang merah",NULL,"0"
"2597","38","Phi-4-mini 3.8B Instruct","structured-output","0","tomato",NULL,"0"
"2597","38","Phi-4-mini 3.8B Instruct","structured-output","0","cili",NULL,"0"
"2597","38","Phi-4-mini 3.8B Instruct","structured-output","0","air asam jawa",NULL,"0"
"2597","38","Phi-4-mini 3.8B Instruct","structured-output","0","garam",NULL,"0"
"2597","38","Phi-4-mini 3.8B Instruct","structured-output","0","sudu gula",NULL,"0"
"2597","38","Phi-4-mini 3.8B Instruct","structured-output","0","limau nipis",NULL,"0"
"2598","38","Qwen 2.5 3B Instruct","zero-shot","0","bawang merah","onion","0"
"2598","38","Qwen 2.5 3B Instruct","zero-shot","0","tomato","tomato","0"
"2598","38","Qwen 2.5 3B Instruct","zero-shot","0","cili","chili pepper","0"
"2598","38","Qwen 2.5 3B Instruct","zero-shot","0","air asam jawa","tamarind juice","0"
"2598","38","Qwen 2.5 3B Instruct","zero-shot","0","garam","salt","0"
"2598","38","Qwen 2.5 3B Instruct","zero-shot","0","gula","sugar","0"
"2598","38","Qwen 2.5 3B Instruct","zero-shot","0","limau nipis","lime juice","0"
"2599","38","Qwen 2.5 3B Instruct","few-shot","0","bawang merah",NULL,"0"
"2599","38","Qwen 2.5 3B Instruct","few-shot","0","tomato",NULL,"0"
"2599","38","Qwen 2.5 3B Instruct","few-shot","0","cili",NULL,"0"
"2599","38","Qwen 2.5 3B Instruct","few-shot","0","air asam jawa",NULL,"0"
"2600","38","Qwen 2.5 3B Instruct","chain-of-thought","0","belacan yang sudah dibakar",NULL,"0"
"2600","38","Qwen 2.5 3B Instruct","chain-of-thought","0","bawang merah",NULL,"0"
"2600","38","Qwen 2.5 3B Instruct","chain-of-thought","0","tomato",NULL,"0"
"2600","38","Qwen 2.5 3B Instruct","chain-of-thought","0","cili",NULL,"0"
"2600","38","Qwen 2.5 3B Instruct","chain-of-thought","0","air asam jawa",NULL,"0"
"2601","38","Qwen 2.5 3B Instruct","structured-output","0","belacan yang dah dibakar",NULL,"0"
"2601","38","Qwen 2.5 3B Instruct","structured-output","0","bawang merah",NULL,"0"
"2601","38","Qwen 2.5 3B Instruct","structured-output","0","tomato",NULL,"0"
"2601","38","Qwen 2.5 3B Instruct","structured-output","0","cili",NULL,"0"
"2601","38","Qwen 2.5 3B Instruct","structured-output","0","air asam jawa",NULL,"0"
"2602","38","Gemma-SEA-LION v4 4B","zero-shot","0","belacan yang dah dibakar",NULL,"0"
"2602","38","Gemma-SEA-LION v4 4B","zero-shot","0","bawang merah",NULL,"0"
"2602","38","Gemma-SEA-LION v4 4B","zero-shot","0","tomato",NULL,"0"
"2602","38","Gemma-SEA-LION v4 4B","zero-shot","0","cili",NULL,"0"
"2602","38","Gemma-SEA-LION v4 4B","zero-shot","0","air asam jawa",NULL,"0"
"2602","38","Gemma-SEA-LION v4 4B","zero-shot","0","limau nipis",NULL,"0"
"2602","38","Gemma-SEA-LION v4 4B","zero-shot","0","ikan kembung",NULL,"0"
"2603","38","Gemma-SEA-LION v4 4B","few-shot","0","belacan yang dah dibakar",NULL,"0"
"2603","38","Gemma-SEA-LION v4 4B","few-shot","0","bawang merah",NULL,"0"
"2603","38","Gemma-SEA-LION v4 4B","few-shot","0","tomato",NULL,"0"
"2603","38","Gemma-SEA-LION v4 4B","few-shot","0","cili",NULL,"0"
"2603","38","Gemma-SEA-LION v4 4B","few-shot","0","air asam jawa",NULL,"0"
"2603","38","Gemma-SEA-LION v4 4B","few-shot","0","limau nipis",NULL,"0"
"2603","38","Gemma-SEA-LION v4 4B","few-shot","0","ikan kembung",NULL,"0"
"2604","38","Gemma-SEA-LION v4 4B","chain-of-thought","0","belacan yang dah dibakar","shredded dried shrimp paste","0"
"2604","38","Gemma-SEA-LION v4 4B","chain-of-thought","0","bawang merah","red onion","0"
"2604","38","Gemma-SEA-LION v4 4B","chain-of-thought","0","tomato","tomato","0"
"2604","38","Gemma-SEA-LION v4 4B","chain-of-thought","0","cili","chili peppers","0"
"2604","38","Gemma-SEA-LION v4 4B","chain-of-thought","0","air asam jawa","tamarind water","0"
"2604","38","Gemma-SEA-LION v4 4B","chain-of-thought","0","garam","salt","0"
"2604","38","Gemma-SEA-LION v4 4B","chain-of-thought","0","gula","sugar","0"
"2604","38","Gemma-SEA-LION v4 4B","chain-of-thought","0","limau nipis","lime juice","0"
"2605","38","Gemma-SEA-LION v4 4B","structured-output","0","belacan yang dah dibakar","shredded roasted shrimp paste","0"
"2605","38","Gemma-SEA-LION v4 4B","structured-output","0","bawang merah","red onion","0"
"2605","38","Gemma-SEA-LION v4 4B","structured-output","0","tomato","tomato","0"
"2605","38","Gemma-SEA-LION v4 4B","structured-output","0","cili","chili peppers","0"
"2605","38","Gemma-SEA-LION v4 4B","structured-output","0","air asam jawa","tamarind water","0"
"2605","38","Gemma-SEA-LION v4 4B","structured-output","0","garam","salt","0"
"2605","38","Gemma-SEA-LION v4 4B","structured-output","0","gula","sugar","0"
"2605","38","Gemma-SEA-LION v4 4B","structured-output","0","limau nipis","lime","0"
"2606","38","MedGemma 4B","zero-shot","0","belacan","chili flakes","0"
"2606","38","MedGemma 4B","zero-shot","0","bawang merah","red onion","0"
"2606","38","MedGemma 4B","zero-shot","0","tomato","tomato","0"
"2606","38","MedGemma 4B","zero-shot","0","cili","chili","0"
"2606","38","MedGemma 4B","zero-shot","0","air asam jawa","javanese vinegar","0"
"2606","38","MedGemma 4B","zero-shot","0","garam","salt","0"
"2606","38","MedGemma 4B","zero-shot","0","gula","sugar","0"
"2606","38","MedGemma 4B","zero-shot","0","limau nipis","lemon","0"
"2607","38","MedGemma 4B","few-shot","0","belacan",NULL,"0"
"2607","38","MedGemma 4B","few-shot","0","bawang merah",NULL,"0"
"2607","38","MedGemma 4B","few-shot","0","tomato",NULL,"0"
"2607","38","MedGemma 4B","few-shot","0","cili",NULL,"0"
"2607","38","MedGemma 4B","few-shot","0","air asam jawa",NULL,"0"
"2607","38","MedGemma 4B","few-shot","0","garam",NULL,"0"
"2607","38","MedGemma 4B","few-shot","0","gula",NULL,"0"
"2607","38","MedGemma 4B","few-shot","0","limau nipis",NULL,"0"
"2607","38","MedGemma 4B","few-shot","0","ikan kembung",NULL,"0"
"2608","38","MedGemma 4B","chain-of-thought","0","belacan","chili flakes","0"
"2608","38","MedGemma 4B","chain-of-thought","0","bawang merah","onion","0"
"2608","38","MedGemma 4B","chain-of-thought","0","tomato","tomato","0"
"2608","38","MedGemma 4B","chain-of-thought","0","cili","chili pepper","0"
"2608","38","MedGemma 4B","chain-of-thought","0","air asam jawa","javanese tamarind water","0"
"2608","38","MedGemma 4B","chain-of-thought","0","garam","salt","0"
"2608","38","MedGemma 4B","chain-of-thought","0","gula","sugar","0"
"2608","38","MedGemma 4B","chain-of-thought","0","limau nipis","lemon","0"
"2609","38","MedGemma 4B","structured-output","0","belacan","chili flakes","0"
"2609","38","MedGemma 4B","structured-output","0","bawang merah","red onion","0"
"2609","38","MedGemma 4B","structured-output","0","tomato","tomato","0"
"2609","38","MedGemma 4B","structured-output","0","cili","chili","0"
"2609","38","MedGemma 4B","structured-output","0","air asam jawa","javanese vinegar","0"
"2609","38","MedGemma 4B","structured-output","0","garam","salt","0"
"2609","38","MedGemma 4B","structured-output","0","gula","sugar","0"
"2609","38","MedGemma 4B","structured-output","0","limau nipis","lemon","0"
"2610","39","Llama 3.2 3B Instruct","zero-shot","0","ojos",NULL,"0"
"2610","39","Llama 3.2 3B Instruct","zero-shot","0","yogurt",NULL,"0"
"2610","39","Llama 3.2 3B Instruct","zero-shot","0","madu",NULL,"0"
"2610","39","Llama 3.2 3B Instruct","zero-shot","0","dairy milk",NULL,"0"
"2611","39","Llama 3.2 3B Instruct","few-shot","0","oats",NULL,"0"
"2611","39","Llama 3.2 3B Instruct","few-shot","0","plain yogurt",NULL,"0"
"2611","39","Llama 3.2 3B Instruct","few-shot","0","madu",NULL,"0"
"2611","39","Llama 3.2 3B Instruct","few-shot","0","makanan tak ada ni",NULL,"0"
"2611","39","Llama 3.2 3B Instruct","few-shot","0","oats",NULL,"0"
"2612","39","Llama 3.2 3B Instruct","chain-of-thought","0","oats",NULL,"0"
"2612","39","Llama 3.2 3B Instruct","chain-of-thought","0","plain yogurt",NULL,"0"
"2612","39","Llama 3.2 3B Instruct","chain-of-thought","0","madu",NULL,"0"
"2612","39","Llama 3.2 3B Instruct","chain-of-thought","0","susu segar",NULL,"0"
"2612","39","Llama 3.2 3B Instruct","chain-of-thought","0","naga",NULL,"0"
"2612","39","Llama 3.2 3B Instruct","chain-of-thought","0","mango",NULL,"0"
"2612","39","Llama 3.2 3B Instruct","chain-of-thought","0","pistachio",NULL,"0"
"2612","39","Llama 3.2 3B Instruct","chain-of-thought","0","kurma",NULL,"0"
"2612","39","Llama 3.2 3B Instruct","chain-of-thought","0","pisang",NULL,"0"
"2612","39","Llama 3.2 3B Instruct","chain-of-thought","0","chocolate chips",NULL,"0"
"2613","39","Llama 3.2 3B Instruct","structured-output","0","oats",NULL,"0"
"2613","39","Llama 3.2 3B Instruct","structured-output","0","plain yogurt",NULL,"0"
"2613","39","Llama 3.2 3B Instruct","structured-output","0","madu",NULL,"0"
"2613","39","Llama 3.2 3B Instruct","structured-output","0","susu segar",NULL,"0"
"2613","39","Llama 3.2 3B Instruct","structured-output","0","naga",NULL,"0"
"2613","39","Llama 3.2 3B Instruct","structured-output","0","mango",NULL,"0"
"2613","39","Llama 3.2 3B Instruct","structured-output","0","pisang",NULL,"0"
"2613","39","Llama 3.2 3B Instruct","structured-output","0","chocolate chips",NULL,"0"
"2614","39","Phi-4-mini 3.8B Instruct","zero-shot","0","3/4 cawan oats",NULL,"0"
"2614","39","Phi-4-mini 3.8B Instruct","zero-shot","0","setengah cawan plain yogurt",NULL,"0"
"2614","39","Phi-4-mini 3.8B Instruct","zero-shot","0","setengah sudu madu",NULL,"0"
"2614","39","Phi-4-mini 3.8B Instruct","zero-shot","0","satu cawan susu segar",NULL,"0"
"2617","39","Phi-4-mini 3.8B Instruct","structured-output","0","3/4 cawan",NULL,"0"
"2617","39","Phi-4-mini 3.8B Instruct","structured-output","0","setengah cawan plain yogurt",NULL,"0"
"2617","39","Phi-4-mini 3.8B Instruct","structured-output","0","setengah cawan madu",NULL,"0"
"2617","39","Phi-4-mini 3.8B Instruct","structured-output","0","satu cawan susu segar",NULL,"0"
"2618","39","Qwen 2.5 3B Instruct","zero-shot","0","3/4 cawan oats","oats","0"
"2618","39","Qwen 2.5 3B Instruct","zero-shot","0","setengah cawan plain yogurt","plain yogurt","0"
"2618","39","Qwen 2.5 3B Instruct","zero-shot","0","setengah sudu madu","honey or sugar","0"
"2618","39","Qwen 2.5 3B Instruct","zero-shot","0","satu cawan susu segar","milk","0"
"2619","39","Qwen 2.5 3B Instruct","few-shot","0","3/4 cawan oats",NULL,"0"
"2619","39","Qwen 2.5 3B Instruct","few-shot","0","setengah cawan plain yogurt",NULL,"0"
"2619","39","Qwen 2.5 3B Instruct","few-shot","0","setengah sudu madu",NULL,"0"
"2619","39","Qwen 2.5 3B Instruct","few-shot","0","1 cawan susu segar",NULL,"0"
"2620","39","Qwen 2.5 3B Instruct","chain-of-thought","0","3/4 cawan oats",NULL,"0"
"2620","39","Qwen 2.5 3B Instruct","chain-of-thought","0","setengah cawan plain yogurt",NULL,"0"
"2620","39","Qwen 2.5 3B Instruct","chain-of-thought","0","setengah sudu madu",NULL,"0"
"2620","39","Qwen 2.5 3B Instruct","chain-of-thought","0","satu cawan susu segar",NULL,"0"
"2621","39","Qwen 2.5 3B Instruct","structured-output","0","oats","oats","0"
"2621","39","Qwen 2.5 3B Instruct","structured-output","0","plain yogurt","plain yogurt","0"
"2621","39","Qwen 2.5 3B Instruct","structured-output","0","honey or sugar","honey or sugar","0"
"2621","39","Qwen 2.5 3B Instruct","structured-output","0","milk","milk","0"
"2622","39","Gemma-SEA-LION v4 4B","zero-shot","0","oats","oats","0"
"2622","39","Gemma-SEA-LION v4 4B","zero-shot","0","plain yogurt","plain yogurt","0"
"2622","39","Gemma-SEA-LION v4 4B","zero-shot","0","madu","honey","0"
"2622","39","Gemma-SEA-LION v4 4B","zero-shot","0","susu segar","fresh milk","0"
"2623","39","Gemma-SEA-LION v4 4B","few-shot","0","oats","oats","0"
"2623","39","Gemma-SEA-LION v4 4B","few-shot","0","plain yogurt","plain yogurt","0"
"2623","39","Gemma-SEA-LION v4 4B","few-shot","0","madu","honey","0"
"2623","39","Gemma-SEA-LION v4 4B","few-shot","0","susu segar","fresh milk","0"
"2624","39","Gemma-SEA-LION v4 4B","chain-of-thought","0","oats","oats","0"
"2624","39","Gemma-SEA-LION v4 4B","chain-of-thought","0","plain yogurt","plain yogurt","0"
"2624","39","Gemma-SEA-LION v4 4B","chain-of-thought","0","madu","honey","0"
"2624","39","Gemma-SEA-LION v4 4B","chain-of-thought","0","susu segar","fresh milk","0"
"2625","39","Gemma-SEA-LION v4 4B","structured-output","0","oats","oats","0"
"2625","39","Gemma-SEA-LION v4 4B","structured-output","0","plain yogurt","plain yogurt","0"
"2625","39","Gemma-SEA-LION v4 4B","structured-output","0","madu","honey","0"
"2625","39","Gemma-SEA-LION v4 4B","structured-output","0","susu segar","fresh milk","0"
"2626","39","MedGemma 4B","zero-shot","0","oats","oats","0"
"2626","39","MedGemma 4B","zero-shot","0","plain yogurt","yogurt","0"
"2626","39","MedGemma 4B","zero-shot","0","madu","honey","0"
"2626","39","MedGemma 4B","zero-shot","0","susu segar","fresh milk","0"
"2627","39","MedGemma 4B","few-shot","0","oats","oats","0"
"2627","39","MedGemma 4B","few-shot","0","plain yogurt","plain yogurt","0"
